,index,road,chainage,lrp,lat,lon,gap,type,name,model_type,length,id,id_jump,condition,road_name,bridge_length,road_id,road_id_sliced,geometry
2817,3153,N2,258.033,LRP259,25.0375552,92.0839163,,KmPost,,link,6.000000000028649,1002817,,,Unknown,,N2LRP259,N2LRP259,POINT (92.0839163 25.0375552)
2818,3154,N2,258.993,LRP260,25.0433886,92.0909441,,KmPost,,link,959.9999999999795,1002818,,,Unknown,,N2LRP260,N2LRP260,POINT (92.0909441 25.0433886)
2819,3155,N2,259.711,LRP260a,25.0478886,92.0959441,,Culvert,,bridge,718.0000000000177,1002819,,A,Unknown,12.4,N2LRP260a,N2LRP260,POINT (92.0959441 25.0478886)
2820,3156,N2,259.993,LRP261,25.0497219,92.0980274,,KmPost,,link,281.99999999998226,1002820,,,Unknown,,N2LRP261,N2LRP261,POINT (92.0980274 25.0497219)
2821,3157,N2,260.526,LRP261a,25.05306973636364,92.1016686348485,,Culvert,,bridge,533.0000000000155,1002821,,A,Unknown,6.1,N2LRP261a,N2LRP261,POINT (92.1016686348485 25.05306973636364)
2822,3158,N2,260.851,LRP261b,25.0551111,92.1038889,,Culvert,,bridge,324.99999999998863,1002822,,A,Unknown,9.1,N2LRP261b,N2LRP261,POINT (92.1038889 25.0551111)
2823,3159,N2,260.993,LRP262,25.0561944,92.10475,,KmPost,,link,141.9999999999959,1002823,,,Unknown,,N2LRP262,N2LRP262,POINT (92.10475 25.0561944)
2824,3160,N2,261.318,LRP262a,25.0588056,92.1061389,,Culvert,,bridge,324.99999999998863,1002824,,A,Unknown,9.1,N2LRP262a,N2LRP262,POINT (92.1061389 25.0588056)
2825,3161,N2,261.993,LRP263,25.0643889,92.1090556,,KmPost,,link,675.0000000000114,1002825,,,Unknown,,N2LRP263,N2LRP263,POINT (92.1090556 25.0643889)
2826,3162,N2,262.122,LRP263a,25.0654444,92.1095833,,"SideRoad,Right",,link,129.0000000000191,1002826,,,Unknown,,N2LRP263a,N2LRP263,POINT (92.1095833 25.0654444)
2827,3163,N2,262.383,LRP263b,25.0675549,92.1106389,BS,Bridge,,bridge,260.99999999996726,1002827,,A,Unknown,22.0,N2LRP263b,N2LRP263,POINT (92.1106389 25.0675549)
2828,3164,N2,262.411,LRP263c,25.0678049,92.11075,BE,Bridge,,link,28.00000000002001,1002828,,,Unknown,,N2LRP263c,N2LRP263,POINT (92.11075 25.0678049)
2829,3165,N2,262.993,LRP264,25.0728604,92.1123333,,KmPost,,link,581.9999999999936,1002829,,,Unknown,,N2LRP264,N2LRP264,POINT (92.1123333 25.0728604)
2830,3166,N2,263.998,LRP265,25.0815549,92.1150556,,KmPost,,link,1004.9999999999955,1002830,,,Unknown,,N2LRP265,N2LRP265,POINT (92.1150556 25.0815549)
2831,3167,N2,264.16,LRP265a,25.0829438,92.1154722,BS,Bridge,,bridge,162.00000000003456,1002831,,A,Unknown,21.45,N2LRP265a,N2LRP265,POINT (92.1154722 25.0829438)
2832,3168,N2,264.183,LRP265b,25.0831382,92.1155556,BE,Bridge,,link,22.999999999967713,1002832,,,Unknown,,N2LRP265b,N2LRP265,POINT (92.1155556 25.0831382)
2833,3169,N2,264.882,LRP265c,25.0891386,92.1174993,,"SideRoad,Left",,link,699.0000000000123,1002833,,,Unknown,,N2LRP265c,N2LRP265,POINT (92.1174993 25.0891386)
2834,3170,N2,264.993,LRP266,25.0900274,92.117916,,KmPost,,link,110.99999999999,1002834,,,Unknown,,N2LRP266,N2LRP266,POINT (92.117916 25.0900274)
2835,3171,N2,265.228,LRP266a,25.092083,92.1178604,BS,Bridge,,bridge,235.00000000001364,1002835,,A,Unknown,190.5,N2LRP266a,N2LRP266,POINT (92.1178604 25.092083)
2836,3172,N2,265.424,LRP266b,25.0938052,92.1178327,BE,Bridge,,link,195.99999999996953,1002836,,,Unknown,,N2LRP266b,N2LRP266,POINT (92.1178327 25.0938052)
2837,3173,N2,265.993,LRP267,25.0990552,92.1178049,,KmPost,,link,569.0000000000168,1002837,,,Unknown,,N2LRP267,N2LRP267,POINT (92.1178049 25.0990552)
2838,3174,N2,266.441,LRP267a,25.1030278,92.1184438,BS,Bridge,,bridge,447.9999999999791,1002838,,A,Unknown,26.0,N2LRP267a,N2LRP267,POINT (92.1184438 25.1030278)
2839,3175,N2,266.468,LRP267b,25.10325,92.1184716,BE,Bridge,,link,27.000000000043656,1002839,,,Unknown,,N2LRP267b,N2LRP267,POINT (92.1184716 25.10325)
2840,3176,N2,266.998,LRP268,25.1080556,92.1187493,,KmPost,,link,529.9999999999727,1002840,,,Unknown,,N2LRP268,N2LRP268,POINT (92.1187493 25.1080556)
2841,3177,N2,268.008,LRP269,25.1170271,92.1191938,,KmPost,,link,1009.9999999999909,1002841,,,Unknown,,N2LRP269,N2LRP269,POINT (92.1191938 25.1170271)
2842,3178,N2,268.983,LRP269a,25.1252493,92.1163611,BS,Bridge,,bridge,975.0000000000227,1002842,,A,Unknown,87.5,N2LRP269a,N2LRP269,POINT (92.1163611 25.1252493)
2843,3179,N2,269.069,LRP269b,25.1260271,92.11625,BE,Bridge,,link,86.00000000001273,1002843,,,Unknown,,N2LRP269b,N2LRP269,POINT (92.11625 25.1260271)
2844,3180,N2,269.078,LRP270,25.1261382,92.1161944,,KmPost,,link,8.999999999957708,1002844,,,Unknown,,N2LRP270,N2LRP270,POINT (92.1161944 25.1261382)
2845,3181,N2,269.68,LRP270a,25.1296382,92.1196382,BS,Bridge,,bridge,602.0000000000323,1002845,,A,Unknown,26.0,N2LRP270a,N2LRP270,POINT (92.1196382 25.1296382)
2846,3182,N2,269.708,LRP270b,25.1298327,92.1196382,BE,Bridge,,link,28.00000000002001,1002846,,,Unknown,,N2LRP270b,N2LRP270,POINT (92.1196382 25.1298327)
2847,3183,N2,269.927,LRP270c,25.131666,92.1203049,BS,Bridge,,bridge,218.9999999999941,1002847,,A,Unknown,22.0,N2LRP270c,N2LRP270,POINT (92.1203049 25.131666)
2848,3184,N2,269.954,LRP270d,25.1318327,92.1204438,BE,Bridge,,link,26.999999999986812,1002848,,,Unknown,,N2LRP270d,N2LRP270,POINT (92.1204438 25.1318327)
2849,3185,N2,269.968,LRP271,25.1319438,92.1205549,,KmPost,,link,14.000000000010004,1002849,,,Unknown,,N2LRP271,N2LRP271,POINT (92.1205549 25.1319438)
2850,3186,N2,270.816,LRP271a,25.138340625862067,92.11999648103448,BS,Bridge,,bridge,847.9999999999563,1002850,,A,Unknown,79.0,N2LRP271a,N2LRP271,POINT (92.11999648103448 25.138340625862067)
2851,3187,N2,270.896,LRP271b,25.1389441,92.1199438,BE,Bridge,,link,80.00000000004093,1002851,,,Unknown,,N2LRP271b,N2LRP271,POINT (92.1199438 25.1389441)
2852,3188,N2,270.928,LRP272,25.1391386,92.1198049,,KmPost,,link,31.999999999982265,1002852,,,Unknown,,N2LRP272,N2LRP272,POINT (92.1198049 25.1391386)
2853,3189,N2,271.123,LRP272a,25.1408608,92.1197771,BS,Bridge,,bridge,194.99999999999318,1002853,,A,Unknown,14.5,N2LRP272a,N2LRP272,POINT (92.1197771 25.1408608)
2854,3190,N2,271.142,LRP272b,25.1410274,92.1197771,BE,Bridge,,link,19.000000000005457,1002854,,,Unknown,,N2LRP272b,N2LRP272,POINT (92.1197771 25.1410274)
2855,3191,N2,271.938,LRP273,25.1367219,92.1175827,,KmPost,,link,795.9999999999923,1002855,,,Unknown,,N2LRP273,N2LRP273,POINT (92.1175827 25.1367219)
2856,3192,N2,272.56,LRP273a,25.15025,92.1126944,BS,Bridge,,bridge,622.0000000000141,1002856,,A,Unknown,63.5,N2LRP273a,N2LRP273,POINT (92.1126944 25.15025)
2857,3193,N2,272.625,LRP273b,25.150493612433863,92.1121021089947,BE,Bridge,,link,64.99999999999773,1002857,,,Unknown,,N2LRP273b,N2LRP273,POINT (92.1121021089947 25.150493612433863)
2858,3194,N2,272.938,LRP274,25.1516667,92.10925,,KmPost,,link,312.9999999999882,1002858,,,Unknown,,N2LRP274,N2LRP274,POINT (92.10925 25.1516667)
2859,3195,N2,273.046,LRP274a,25.15225,92.1085,BS,Bridge,,bridge,108.00000000000409,1002859,,A,Unknown,47.5,N2LRP274a,N2LRP274,POINT (92.1085 25.15225)
2860,3196,N2,273.093,LRP274b,25.1526389,92.1083611,BE,Bridge,,link,47.000000000025466,1002860,,,Unknown,,N2LRP274b,N2LRP274,POINT (92.1083611 25.1526389)
2861,3197,N2,273.253,LRP274c,25.1536944,92.1073611,BS,Bridge,,bridge,159.99999999996817,1002861,,A,Unknown,17.0,N2LRP274c,N2LRP274,POINT (92.1073611 25.1536944)
2862,3198,N2,273.271,LRP274d,25.1538056,92.1071944,BE,Bridge,,link,18.000000000029104,1002862,,,Unknown,,N2LRP274d,N2LRP274,POINT (92.1071944 25.1538056)
2863,3199,N2,273.458,LRP274e,25.1546944,92.1056389,BS,Bridge,,bridge,187.00000000001182,1002863,,B,Unknown,37.6,N2LRP274e,N2LRP274,POINT (92.1056389 25.1546944)
2864,3200,N2,273.499,LRP274f,25.1549444,92.1054444,BE,Bridge,,link,40.99999999999682,1002864,,,Unknown,,N2LRP274f,N2LRP274,POINT (92.1054444 25.1549444)
2865,3201,N2,273.948,LRP275,25.1575833,92.1020278,,KmPost,,link,448.99999999995543,1002865,,,Unknown,,N2LRP275,N2LRP275,POINT (92.1020278 25.1575833)
2866,3202,N2,274.193,LRP275a,25.1589167,92.1001389,BS,Bridge,,bridge,245.00000000000455,1002866,,A,Unknown,81.0,N2LRP275a,N2LRP275,POINT (92.1001389 25.1589167)
2867,3203,N2,274.275,LRP275b,25.1594167,92.099583,BE,Bridge,,link,81.99999999999363,1002867,,,Unknown,,N2LRP275b,N2LRP275,POINT (92.099583 25.1594167)
2868,3204,N2,274.933,LRP276,25.1643889,92.0961108,,KmPost,,link,658.0000000000155,1002868,,,Unknown,,N2LRP276,N2LRP276,POINT (92.0961108 25.1643889)
2869,3205,N2,274.952,LRP276a,25.1645556,92.0960274,BS,Bridge,,bridge,19.000000000005457,1002869,,A,Unknown,36.7,N2LRP276a,N2LRP276,POINT (92.0960274 25.1645556)
2870,3206,N2,274.991,LRP276b,25.1648611,92.095833,BE,Bridge,,link,38.99999999998727,1002870,,,Unknown,,N2LRP276b,N2LRP276,POINT (92.095833 25.1648611)
2871,3207,N2,275.943,LRP277,25.1712216,92.0903052,,KmPost,,link,951.9999999999982,1002871,,,Unknown,,N2LRP277,N2LRP277,POINT (92.0903052 25.1712216)
2872,3208,N2,276.943,LRP278,25.1736938,92.0815271,,KmPost,,link,1000.0,1002872,,,Unknown,,N2LRP278,N2LRP278,POINT (92.0815271 25.1736938)
2873,3209,N2,277.943,LRP279,25.1761104,92.0723327,,KmPost,,link,1000.0,1002873,,,Unknown,,N2LRP279,N2LRP279,POINT (92.0723327 25.1761104)
2874,3210,N2,278.943,LRP280,25.1801104,92.0637778,,KmPost,,link,1000.0,1002874,,,Unknown,,N2LRP280,N2LRP280,POINT (92.0637778 25.1801104)
2875,3211,N2,279.83,LRP280a,25.1772493,92.0558889,BS,Bridge,,bridge,887.0000000000005,1002875,,A,Unknown,39.5,N2LRP280a,N2LRP280,POINT (92.0558889 25.1772493)
2876,3212,N2,279.871,LRP280b,25.1770549,92.0555,BE,Bridge,,link,40.99999999999682,1002876,,,Unknown,,N2LRP280b,N2LRP280,POINT (92.0555 25.1770549)
2877,3213,N2,279.943,LRP281,25.1767493,92.0549722,,KmPost,,link,72.00000000000273,1002877,,,Unknown,,N2LRP281,N2LRP281,POINT (92.0549722 25.1767493)
2878,3214,N2,280.032,LRP281a,25.1763882,92.0542222,BS,Bridge,,bridge,88.99999999999864,1002878,,A,Unknown,24.5,N2LRP281a,N2LRP281,POINT (92.0542222 25.1763882)
2879,3215,N2,280.061,LRP281b,25.1762493,92.0539722,BE,Bridge,,link,28.999999999996362,1002879,,,Unknown,,N2LRP281b,N2LRP281,POINT (92.0539722 25.1762493)
2880,3216,N2,280.943,LRP282,25.1777216,92.0455552,,KmPost,,link,882.000000000005,1002880,,,Unknown,,N2LRP282,N2LRP282,POINT (92.0455552 25.1777216)
2881,3217,N2,281.943,LRP283,25.1808604,92.0364441,,KmPost,,link,1000.0,1002881,,,Unknown,,N2LRP283,N2LRP283,POINT (92.0364441 25.1808604)
2882,3218,N2,283.093,LRP284,25.1779438,92.0284716,,KmPost,,link,1150.000000000034,1002882,,,Unknown,,N2LRP284,N2LRP284,POINT (92.0284716 25.1779438)
2883,3219,N2,283.349,LRP284a,25.1783049,92.0261938,,Culvert,,bridge,255.9999999999718,1002883,,A,Unknown,6.5,N2LRP284a,N2LRP284,POINT (92.0261938 25.1783049)
2884,3220,N2,283.793,LRP284b,25.1748327,92.0275827,,Culvert,,bridge,444.0000000000168,1002884,,A,Unknown,7.0,N2LRP284b,N2LRP284,POINT (92.0275827 25.1748327)
2885,3221,N2,284.113,LRP285,25.173416,92.0227771,,KmPost,,link,319.9999999999932,1002885,,,Unknown,,N2LRP285,N2LRP285,POINT (92.0227771 25.173416)
2886,3222,N2,284.472,LRP285a,25.1719438,92.0199716,,Culvert,,bridge,358.99999999998045,1002886,,A,Unknown,5.0,N2LRP285a,N2LRP285,POINT (92.0199716 25.1719438)
2887,3223,N2,284.63,LRP285b,25.1710827,92.0188049,,Culvert,,bridge,158.00000000001546,1002887,,A,Unknown,40.0,N2LRP285b,N2LRP285,POINT (92.0188049 25.1710827)
2888,3224,N2,284.938,LRP286,25.1700549,92.0163889,,KmPost,,link,307.9999999999927,1002888,,,Unknown,,N2LRP286,N2LRP286,POINT (92.0163889 25.1700549)
2889,3225,N2,285.232,LRP286a,25.1679438,92.0179993,,Culvert,,link,294.00000000003956,1002889,,,Unknown,,N2LRP286a,N2LRP286,POINT (92.0179993 25.1679438)
2890,3226,N2,285.557,LRP286b,25.1651389,92.0182771,,Culvert,,link,324.99999999998863,1002890,,,Unknown,,N2LRP286b,N2LRP286,POINT (92.0182771 25.1651389)
2891,3227,N2,285.938,LRP287,25.1628889,92.0171104,,KmPost,,link,380.9999999999718,1002891,,,Unknown,,N2LRP287,N2LRP287,POINT (92.0171104 25.1628889)
2892,3228,N2,286.022,LRP287a,25.1613333,92.0172771,BS,Bridge,,link,84.00000000000318,1002892,,,Unknown,,N2LRP287a,N2LRP287,POINT (92.0172771 25.1613333)
2893,3229,N2,286.06,LRP287b,25.1609722,92.0173327,BE,Bridge,,link,38.000000000010914,1002893,,,Unknown,,N2LRP287b,N2LRP287,POINT (92.0173327 25.1609722)
2894,3230,N2,286.26,LRP287c,25.15975,92.0174716,,Culvert,,link,199.99999999998863,1002894,,,Unknown,,N2LRP287c,N2LRP287,POINT (92.0174716 25.15975)
2895,3231,N2,286.516,LRPE,25.1570556,92.0176382,,Others,SoSi6,sourcesink,256.00000000002865,1002895,,,Unknown,,N2LRPE,N2LRPE,POINT (92.0176382 25.1570556)
2896,3237,N204,0.0,LRPS,24.1479163,91.3466108,,Others,,intersection,,1002326,,,Unknown,,N204LRPS,N204LRPS,POINT (91.3466108 24.1479163)
2897,3238,N204,0.545,LRPSa,24.1483608,91.3513889,,Culvert,,bridge,545.0,1002897,,C,Unknown,4.0,N204LRPSa,N204LRPS,POINT (91.3513889 24.1483608)
2898,3239,N204,0.63,LRP001,24.1475552,91.3513611,,KmPost,,link,84.99999999999997,1002898,,,Unknown,,N204LRP001,N204LRP0,POINT (91.3513611 24.1475552)
2899,3240,N204,0.806,LRP001a,24.1460274,91.3513056,BS,Bridge,,bridge,176.00000000000006,1002899,,A,Unknown,40.0,N204LRP001a,N204LRP0,POINT (91.3513056 24.1460274)
2900,3241,N204,0.848,LRP001b,24.1457219,91.3513056,BE,Bridge,,link,41.99999999999993,1002900,,,Unknown,,N204LRP001b,N204LRP0,POINT (91.3513056 24.1457219)
2901,3242,N204,1.036,LRP001c,24.1439997,91.3511667,,Culvert,,bridge,188.00000000000006,1002901,,C,Unknown,3.85,N204LRP001c,N204LRP0,POINT (91.3511667 24.1439997)
2902,3243,N204,1.508,LRP001d,24.1397774,91.3513333,,Culvert,,bridge,472.0,1002902,,C,Unknown,12.6,N204LRP001d,N204LRP0,POINT (91.3513333 24.1397774)
2903,3244,N204,1.63,LRP002,24.1386663,91.3514444,,KmPost,,link,121.99999999999989,1002903,,,Unknown,,N204LRP002,N204LRP0,POINT (91.3514444 24.1386663)
2904,3245,N204,1.865,LRP002a,24.1369163,91.3516111,,Culvert,,bridge,235.00000000000009,1002904,,B,Unknown,9.5,N204LRP002a,N204LRP0,POINT (91.3516111 24.1369163)
2905,3246,N204,2.325,LRP003,24.1328327,91.352,,KmPost,,link,460.00000000000017,1002905,,,Unknown,,N204LRP003,N204LRP0,POINT (91.352 24.1328327)
2906,3247,N204,2.365,LRP003a,24.1324993,91.3520556,,Culvert,,bridge,40.000000000000036,1002906,,B,Unknown,3.0,N204LRP003a,N204LRP0,POINT (91.3520556 24.1324993)
2907,3248,N204,3.325,LRP004,24.1310549,91.3608056,,KmPost,,link,960.0,1002907,,,Unknown,,N204LRP004,N204LRP0,POINT (91.3608056 24.1310549)
2908,3249,N204,3.897,LRP004a,24.1305271,91.3663611,,RailRoadCrossing,,link,571.9999999999997,1002908,,,Unknown,,N204LRP004a,N204LRP0,POINT (91.3663611 24.1305271)
2909,3250,N204,4.325,LRP005,24.1293327,91.3712771,,KmPost,,link,428.0000000000004,1002909,,,Unknown,,N204LRP005,N204LRP0,POINT (91.3712771 24.1293327)
2910,3251,N204,5.325,LRP006,24.129416,91.3809993,,KmPost,,link,1000.0,1002910,,,Unknown,,N204LRP006,N204LRP0,POINT (91.3809993 24.129416)
2911,3252,N204,6.325,LRP007,24.1296938,91.3894163,,KmPost,,link,1000.0,1002911,,,Unknown,,N204LRP007,N204LRP0,POINT (91.3894163 24.1296938)
2912,3253,N204,7.18,LRP008,24.1272493,91.3971386,,KmPost,,link,854.9999999999995,1002912,,,Unknown,,N204LRP008,N204LRP0,POINT (91.3971386 24.1272493)
2913,3254,N204,8.18,LRP009,24.1252216,91.4061944,,KmPost,,link,1000.0,1002913,,,Unknown,,N204LRP009,N204LRP0,POINT (91.4061944 24.1252216)
2914,3255,N204,8.491,LRP009a,24.125166,91.4091944,,Culvert,,bridge,310.99999999999994,1002914,,A,Unknown,40.0,N204LRP009a,N204LRP0,POINT (91.4091944 24.125166)
2915,3256,N204,8.859,LRP009b,24.1241104,91.4125278,BS,Bridge,,bridge,368.00000000000034,1002915,,A,Unknown,40.0,N204LRP009b,N204LRP0,POINT (91.4125278 24.1241104)
2916,3257,N204,8.875,LRP009c,24.1241104,91.4126944,BE,Bridge,,link,16.000000000000014,1002916,,,Unknown,,N204LRP009c,N204LRP0,POINT (91.4126944 24.1241104)
2917,3258,N204,9.18,LRP010,24.1235271,91.4156111,,KmPost,,link,304.9999999999997,1002917,,,Unknown,,N204LRP010,N204LRP0,POINT (91.4156111 24.1235271)
2918,3259,N204,10.18,LRP011,24.1265271,91.4244716,,KmPost,,link,1000.0,1002918,,,Unknown,,N204LRP011,N204LRP0,POINT (91.4244716 24.1265271)
2919,3260,N204,10.853,LRP011a,24.1285549,91.4302771,,Culvert,,bridge,673.0,1002919,,A,Unknown,40.0,N204LRP011a,N204LRP0,POINT (91.4302771 24.1285549)
2920,3261,N204,11.18,LRP012,24.1283604,91.4334997,,KmPost,,link,326.99999999999994,1002920,,,Unknown,,N204LRP012,N204LRP0,POINT (91.4334997 24.1283604)
2921,3262,N204,11.348,LRP012a,24.1281382,91.435083,,Culvert,,bridge,168.00000000000102,1002921,,A,Unknown,40.0,N204LRP012a,N204LRP0,POINT (91.435083 24.1281382)
2922,3263,N204,11.737,LRP012b,24.1271382,91.4384719,,Culvert,,bridge,388.9999999999993,1002922,,C,Unknown,4.6,N204LRP012b,N204LRP0,POINT (91.4384719 24.1271382)
2923,3264,N204,12.18,LRP013,24.1269716,91.4427774,,KmPost,,link,442.9999999999996,1002923,,,Unknown,,N204LRP013,N204LRP0,POINT (91.4427774 24.1269716)
2924,3265,N204,12.195,LRP013a,24.1269438,91.4428886,,Culvert,,bridge,15.000000000000568,1002924,,A,Unknown,40.0,N204LRP013a,N204LRP0,POINT (91.4428886 24.1269438)
2925,3266,N204,12.64,LRP013b,24.1275549,91.4466941,,Culvert,,bridge,445.0000000000003,1002925,,A,Unknown,40.0,N204LRP013b,N204LRP0,POINT (91.4466941 24.1275549)
2926,3267,N204,13.18,LRP014,24.1272493,91.4514444,,KmPost,,link,539.9999999999991,1002926,,,Unknown,,N204LRP014,N204LRP0,POINT (91.4514444 24.1272493)
2927,3268,N204,13.252,LRP014a,24.1274438,91.4520556,,Culvert,,bridge,72.00000000000095,1002927,,A,Unknown,24.8,N204LRP014a,N204LRP0,POINT (91.4520556 24.1274438)
2928,3269,N204,13.39,LRP014b,24.1274716,91.4523333,,Culvert,,bridge,137.9999999999999,1002928,,A,Unknown,40.0,N204LRP014b,N204LRP0,POINT (91.4523333 24.1274716)
2929,3270,N204,13.53,LRP015,24.1281104,91.4545556,,KmPost,,link,139.9999999999988,1002929,,,Unknown,,N204LRP015,N204LRP0,POINT (91.4545556 24.1281104)
2930,3271,N204,14.53,LRP016,24.1281938,91.4633889,,KmPost,,link,1000.0,1002930,,,Unknown,,N204LRP016,N204LRP0,POINT (91.4633889 24.1281938)
2931,3272,N204,14.602,LRP016a,24.1279438,91.4640278,,Culvert,,bridge,72.00000000000095,1002931,,A,Unknown,40.0,N204LRP016a,N204LRP0,POINT (91.4640278 24.1279438)
2932,3273,N204,14.808,LRP016b,24.1281104,91.4664167,,Culvert,,bridge,205.99999999999952,1002932,,A,Unknown,40.0,N204LRP016b,N204LRP0,POINT (91.4664167 24.1281104)
2933,3274,N204,15.166,LRP016c,24.1295549,91.4682493,,Culvert,,bridge,358.00000000000057,1002933,,A,Unknown,40.0,N204LRP016c,N204LRP0,POINT (91.4682493 24.1295549)
2934,3275,N204,15.47,LRP016d,24.131916,91.4701382,,Culvert,,bridge,304.0000000000003,1002934,,A,Unknown,40.0,N204LRP016d,N204LRP0,POINT (91.4701382 24.131916)
2935,3276,N204,15.53,LRP017,24.1322216,91.4705827,,KmPost,,link,59.99999999999872,1002935,,,Unknown,,N204LRP017,N204LRP0,POINT (91.4705827 24.1322216)
2936,3277,N204,15.728,LRP017a,24.1326938,91.4723882,,Culvert,,bridge,198.0000000000004,1002936,,A,Unknown,1.65,N204LRP017a,N204LRP0,POINT (91.4723882 24.1326938)
2937,3278,N204,16.291,LRP017b,24.134787880826444,91.47704109256198,BS,Bridge,,bridge,563.0000000000006,1002937,,A,Unknown,40.0,N204LRP017b,N204LRP0,POINT (91.47704109256198 24.134787880826444)
2938,3279,N204,16.333,LRP017c,24.1349441,91.4773882,BE,Bridge,,link,41.99999999999804,1002938,,,Unknown,,N204LRP017c,N204LRP0,POINT (91.4773882 24.1349441)
2939,3280,N204,16.553,LRP017d,24.1371663,91.4791382,,Culvert,,bridge,220.00000000000242,1002939,,A,Unknown,40.0,N204LRP017d,N204LRP0,POINT (91.4791382 24.1371663)
2940,3281,N204,16.72,LRP018,24.137833,91.4795549,,KmPost,,link,166.99999999999804,1002940,,,Unknown,,N204LRP018,N204LRP0,POINT (91.4795549 24.137833)
2941,3282,N204,16.866,LRP018a,24.1387774,91.4803604,,Culvert,,bridge,146.0000000000008,1002941,,A,Unknown,40.0,N204LRP018a,N204LRP0,POINT (91.4803604 24.1387774)
2942,3283,N204,17.313,LRP018b,24.1420274,91.4829438,BS,Bridge,,bridge,446.9999999999992,1002942,,A,Unknown,40.0,N204LRP018b,N204LRP0,POINT (91.4829438 24.1420274)
2943,3284,N204,17.322,LRP018c,24.142083,91.4829716,BE,Bridge,,link,9.000000000000341,1002943,,,Unknown,,N204LRP018c,N204LRP0,POINT (91.4829716 24.142083)
2944,3285,N204,17.573,LRP018d,24.1441941,91.4833886,BS,Bridge,,bridge,251.00000000000122,1002944,,A,Unknown,40.0,N204LRP018d,N204LRP0,POINT (91.4833886 24.1441941)
2945,3286,N204,17.626,LRP018e,24.1446108,91.4833886,BE,Bridge,,link,53.000000000000824,1002945,,,Unknown,,N204LRP018e,N204LRP0,POINT (91.4833886 24.1446108)
2946,3287,N204,17.72,LRP019,24.1453608,91.4838886,,KmPost,,link,93.99999999999764,1002946,,,Unknown,,N204LRP019,N204LRP0,POINT (91.4838886 24.1453608)
2947,3288,N204,18.34,LRP020,24.15053822098765,91.48568522222224,,KmPost,,link,620.000000000001,1002947,,,Unknown,,N204LRP020,N204LRP0,POINT (91.48568522222224 24.15053822098765)
2948,3289,N204,19.34,LRP021,24.1588889,91.488583,,KmPost,,link,1000.0,1002948,,,Unknown,,N204LRP021,N204LRP0,POINT (91.488583 24.1588889)
2949,3290,N204,19.845,LRP021a,24.162,91.4921663,,Culvert,,bridge,504.999999999999,1002949,,D,Unknown,13.5,N204LRP021a,N204LRP0,POINT (91.4921663 24.162)
2950,3291,N204,20.01,LRP022,24.1629722,91.4932219,,KmPost,,link,165.0000000000027,1002950,,,Unknown,,N204LRP022,N204LRP0,POINT (91.4932219 24.1629722)
2951,3292,N204,20.812,LRP022a,24.1629722,91.4973886,,Culvert,,bridge,801.9999999999995,1002951,,A,Unknown,40.0,N204LRP022a,N204LRP0,POINT (91.4973886 24.1629722)
2952,3293,N204,21.01,LRP023,24.1703882,91.4986941,,KmPost,,link,198.0000000000004,1002952,,,Unknown,,N204LRP023,N204LRP0,POINT (91.4986941 24.1703882)
2953,3294,N204,21.253,LRP023a,24.1721382,91.5000833,,Culvert,,bridge,242.99999999999855,1002953,,A,Unknown,40.0,N204LRP023a,N204LRP0,POINT (91.5000833 24.1721382)
2954,3295,N204,21.281,LRP023b,24.1722493,91.5003056,,Culvert,,bridge,27.999999999998693,1002954,,A,Unknown,40.0,N204LRP023b,N204LRP0,POINT (91.5003056 24.1722493)
2955,3296,N204,21.475,LRP023c,24.1730827,91.5019444,BS,Bridge,,bridge,194.00000000000261,1002955,,A,Unknown,40.0,N204LRP023c,N204LRP0,POINT (91.5019444 24.1730827)
2956,3297,N204,21.512,LRP023d,24.1732493,91.5022222,BE,Bridge,,link,36.999999999999034,1002956,,,Unknown,,N204LRP023d,N204LRP0,POINT (91.5022222 24.1732493)
2957,3298,N204,22.01,LRP024,24.1727771,91.5067222,,KmPost,,link,498.00000000000114,1002957,,,Unknown,,N204LRP024,N204LRP0,POINT (91.5067222 24.1727771)
2958,3299,N204,23.01,LRP025,24.1784716,91.5126389,,KmPost,,link,1000.0,1002958,,,Unknown,,N204LRP025,N204LRP0,POINT (91.5126389 24.1784716)
2959,3300,N204,23.07,LRP025a,24.1789438,91.5126667,,Culvert,,bridge,59.99999999999872,1002959,,A,Unknown,6.2,N204LRP025a,N204LRP0,POINT (91.5126667 24.1789438)
2960,3301,N204,23.412,LRP025b,24.1814438,91.5127778,,Culvert,,bridge,341.99999999999875,1002960,,A,Unknown,40.0,N204LRP025b,N204LRP0,POINT (91.5127778 24.1814438)
