,road,lrp,id,lat,lon,condition,bridge_length,Truck number,Truck percentage
19165,R860,LRP067,1018885,23.1423886,90.6645556,NaN,NaN,222.0,0.25517241379310346
19166,R860,LRP068,1018886,23.1458052,90.6733049,NaN,NaN,222.0,0.25517241379310346
19167,R860,LRP068a,1018887,23.1486663,90.6777771,A,22.2,222.0,0.25517241379310346
19168,R860,LRP068b,1018888,23.1478886,90.6800549,A,22.2,222.0,0.25517241379310346
19169,R860,LRP069,1018889,23.1477774,90.6812771,NaN,NaN,222.0,0.25517241379310346
19170,R860,LRP069a,1018890,23.1464719,90.6887219,A,22.2,222.0,0.25517241379310346
19171,R860,LRP070,1018891,23.1445274,90.6996941,NaN,NaN,222.0,0.25517241379310346
19172,R860,LRP070a,1018892,23.1453052,90.7066667,A,22.2,222.0,0.25517241379310346
19173,R860,LRP071,1018893,23.1451386,90.7091389,NaN,NaN,222.0,0.25517241379310346
19174,R860,LRP072,1018894,23.1441386,90.7186104,NaN,NaN,222.0,0.25517241379310346
19175,R860,LRP073,1018895,23.143833,90.7235827,NaN,NaN,222.0,0.25517241379310346
19176,R860,LRPE,1010087,23.1449997,90.7282216,NaN,NaN,222.0,0.25517241379310346
19177,R861,LRPS,1018755,23.1869997,90.3318882,NaN,NaN,366.0,0.07639323731997495
19178,R861,LRPSa,1018898,23.1930552,90.3337219,C,4.9,366.0,0.07639323731997495
19179,R861,LRP001,1018899,23.1964719,90.3351108,NaN,NaN,366.0,0.07639323731997495
19180,R861,LRP001a,1018900,23.1989997,90.3362774,A,15.15,366.0,0.07639323731997495
19181,R861,LRP001c,1018901,23.2026944,90.3379163,C,6.3,366.0,0.07639323731997495
19182,R861,LRP002,1018902,23.2026944,90.3396941,NaN,NaN,366.0,0.07639323731997495
19183,R861,LRP002a,1018903,23.2027222,90.3400552,D,12.4,366.0,0.07639323731997495
19184,R861,LRP002b,1018904,23.2053611,90.3450552,A,15.15,366.0,0.07639323731997495
19185,R861,LRP002c,1018905,23.2055,90.3451386,NaN,NaN,366.0,0.07639323731997495
19186,R861,LRP003,1018906,23.2077778,90.3467774,NaN,NaN,366.0,0.07639323731997495
19187,R861,LRP003a,1018907,23.2138889,90.3474441,A,13.4,366.0,0.07639323731997495
19188,R861,LRP003b,1018908,23.2139722,90.3474441,NaN,NaN,366.0,0.07639323731997495
19189,R861,LRP004,1018909,23.2166938,90.3474163,NaN,NaN,366.0,0.07639323731997495
19190,R861,LRP004a,1018910,23.2225827,90.3488052,C,12.0,366.0,0.07639323731997495
19191,R861,LRP004b,1018911,23.2227216,90.3488052,NaN,NaN,366.0,0.07639323731997495
19192,R861,LRP005,1018912,23.2253327,90.3494997,NaN,NaN,366.0,0.07639323731997495
19193,R861,LRP005a,1018913,23.2283882,90.3496386,C,12.4,366.0,0.07639323731997495
19194,R861,LRP005b,1018914,23.2283882,90.3493886,NaN,NaN,366.0,0.07639323731997495
19195,R861,LRP006,1018915,23.2318604,90.3491108,NaN,NaN,366.0,0.07639323731997495
19196,R861,LRP006a,1018916,23.2363608,90.3538056,NaN,NaN,366.0,0.07639323731997495
19197,R861,LRP006b,1018917,23.2364997,90.3486663,C,4.8,366.0,0.07639323731997495
19198,R861,LRP006c,1018918,23.2363608,90.3536111,A,15.15,366.0,0.07639323731997495
19199,R861,LRPE,1018916,23.2363608,90.3538056,NaN,NaN,366.0,0.07639323731997495
19200,R870,LRPS,1008923,22.678666,90.347083,NaN,NaN,597.0,0.22639362912400454
19201,R870,LRP001,1018921,22.6748327,90.341333,NaN,NaN,597.0,0.22639362912400454
19202,R870,LRP001a,1018922,22.6736382,90.3398608,A,3.6,597.0,0.22639362912400454
19203,R870,LRP002,1018923,22.6702216,90.3341941,NaN,NaN,597.0,0.22639362912400454
19204,R870,LRP002a,1018924,22.6697493,90.3295549,A,10.0,597.0,0.22639362912400454
19205,R870,LRP003,1018925,22.6694993,90.3250271,NaN,NaN,597.0,0.22639362912400454
19206,R870,LRP003a,1018926,22.6698604,90.3209993,A,130.17,597.0,0.22639362912400454
19207,R870,LRP003b,1018927,22.6703604,90.3197493,NaN,NaN,597.0,0.22639362912400454
19208,R870,LRP003c,1018928,22.6708604,90.3171382,NaN,NaN,597.0,0.22639362912400454
19209,R870,LRP004,1018929,22.671166,90.3143333,NaN,NaN,597.0,0.22639362912400454
19210,R870,LRP005,1018930,22.6726382,90.3045833,NaN,NaN,597.0,0.22639362912400454
19211,R870,LRP005a,1018931,22.672916,90.3029167,A,5.2,597.0,0.22639362912400454
19212,R870,LRP006,1018932,22.6730549,90.2949441,NaN,NaN,597.0,0.22639362912400454
19213,R870,LRP007,1018933,22.673416,90.2856941,NaN,NaN,597.0,0.22639362912400454
19214,R870,LRP007a,1018934,22.6733882,90.2839719,A,6.86,597.0,0.22639362912400454
19215,R870,LRP007b,1018935,22.6716938,90.2766104,A,13.3,597.0,0.22639362912400454
19216,R870,LRP007c,1018936,22.671666,90.2764993,NaN,NaN,597.0,0.22639362912400454
19217,R870,LRP008,1018937,22.6715827,90.2762493,NaN,NaN,597.0,0.22639362912400454
19218,R870,LRP008a,1018938,22.669916,90.2719993,A,3.6,597.0,0.22639362912400454
19219,R870,LRP009,1018939,22.6671104,90.2681104,NaN,NaN,597.0,0.22639362912400454
19220,R870,LRP009a,1018940,22.666666,90.2675549,A,5.25,597.0,0.22639362912400454
19221,R870,LRP009b,1018941,22.6615,90.2610833,A,10.0,597.0,0.22639362912400454
19222,R870,LRP009c,1018942,22.6613056,90.2608333,NaN,NaN,597.0,0.22639362912400454
19223,R870,LRP010,1018943,22.66125,90.26075,NaN,NaN,597.0,0.22639362912400454
19224,R870,LRP010a,1018944,22.6582222,90.2563056,A,3.67,597.0,0.22639362912400454
19225,R870,LRP011,1018945,22.6564722,90.2524444,NaN,NaN,597.0,0.22639362912400454
19226,R870,LRP011a,1018946,22.6562222,90.2518056,A,3.63,597.0,0.22639362912400454
19227,R870,LRP011b,1018947,22.6540556,90.2470274,A,6.8,597.0,0.22639362912400454
19228,R870,LRP012,1018948,22.6526944,90.2436108,NaN,NaN,597.0,0.22639362912400454
19229,R870,LRP012a,1018949,22.6507778,90.2379719,A,3.75,597.0,0.22639362912400454
19230,R870,LRP013,1018950,22.6498608,90.2344441,NaN,NaN,597.0,0.22639362912400454
19231,R870,LRP013a,1018951,22.649583,90.2333886,A,6.85,597.0,0.22639362912400454
19232,R870,LRP013b,1018952,22.6470552,90.2254438,A,3.6,597.0,0.22639362912400454
19233,R870,LRP014a,1018953,22.6429719,90.2198327,C,5.2,597.0,0.22639362912400454
19234,R870,LRP014b,1018954,22.6429719,90.2193327,NaN,NaN,597.0,0.22639362912400454
19235,R870,LRP015,1018955,22.6429163,90.2173882,NaN,NaN,597.0,0.22639362912400454
19236,R870,LRP015a,1018956,22.6427774,90.2137222,NaN,NaN,597.0,0.22639362912400454
19237,R870,LRP016,1018957,22.6479997,90.2140278,NaN,NaN,597.0,0.22639362912400454
19238,R870,LRP016a,1018958,22.6491108,90.2075833,D,3.3,597.0,0.22639362912400454
19239,R870,LRP016b,1018959,22.6491108,90.2071944,NaN,NaN,597.0,0.22639362912400454
19240,R870,LRP017,1018960,22.649583,90.2048056,NaN,NaN,597.0,0.22639362912400454
19241,R870,LRP017a,1018961,22.65025,90.1997774,A,3.65,597.0,0.22639362912400454
19242,R870,LRP017b,1018962,22.6501389,90.1996108,NaN,NaN,597.0,0.22639362912400454
19243,R870,LRP017c,1018963,22.6505278,90.1978608,A,2.5,597.0,0.22639362912400454
19244,R870,LRP018,1018964,22.6516389,90.1956941,NaN,NaN,597.0,0.22639362912400454
19245,R870,LRP018a,1018965,22.65175,90.1954163,A,122.6,597.0,0.22639362912400454
19246,R870,LRP018b,1018966,22.6523056,90.194333,NaN,NaN,597.0,0.22639362912400454
19247,R870,LRP018c,1018967,22.6528611,90.1903886,A,5.2,597.0,0.22639362912400454
19248,R870,LRP019,1018968,22.6515278,90.1872497,NaN,NaN,597.0,0.22639362912400454
19249,R870,LRP019a,1018969,22.6511667,90.187083,A,2.5,597.0,0.22639362912400454
19250,R870,LRP019b,1018970,22.6511111,90.1869441,NaN,NaN,597.0,0.22639362912400454
19251,R870,LRP020,1018971,22.6443886,90.1845274,NaN,NaN,597.0,0.22639362912400454
19252,R870,LRP020a,1018972,22.6436941,90.1838052,A,12.75,597.0,0.22639362912400454
19253,R870,LRP020b,1018973,22.6436386,90.1837497,NaN,NaN,597.0,0.22639362912400454
19254,R870,LRP020c,1018974,22.6427774,90.1829438,A,917.7,597.0,0.22639362912400454
19255,R870,LRP021,1018975,22.6402497,90.1753882,NaN,NaN,597.0,0.22639362912400454
19256,R870,LRP021a,1018976,22.6398052,90.1747493,A,3.55,597.0,0.22639362912400454
19257,R870,LRP021b,1018977,22.6350552,90.1706382,NaN,NaN,597.0,0.22639362912400454
19258,R870,LRP021c,1018978,22.6349163,90.1705827,A,3.6,597.0,0.22639362912400454
19259,R870,LRP022,1018979,22.6335552,90.1696938,NaN,NaN,597.0,0.22639362912400454
19260,R870,LRP022a,1018980,22.6268049,90.1657222,A,3.6,597.0,0.22639362912400454
19261,R870,LRP023,1018981,22.625666,90.1652778,NaN,NaN,597.0,0.22639362912400454
19262,R870,LRP023a,1018982,22.6219993,90.1640278,NaN,NaN,597.0,0.22639362912400454
19263,R870,LRP023b,1018983,22.62193511875,90.164,A,6.83,597.0,0.22639362912400454
19264,R870,LRP023c,1018984,22.6218049,90.164,NaN,NaN,597.0,0.22639362912400454
19265,R870,LRP024,1018985,22.6168882,90.1633889,NaN,NaN,597.0,0.22639362912400454
19266,R870,LRP024a,1018986,22.6163889,90.1633333,A,10.12,597.0,0.22639362912400454
19267,R870,LRP024b,1018987,22.613,90.1631111,A,3.6,597.0,0.22639362912400454
19268,R870,LRP025,1018988,22.6082778,90.16275,NaN,NaN,597.0,0.22639362912400454
19269,R870,LRP025a,1018989,22.6051111,90.1625,A,3.67,597.0,0.22639362912400454
19270,R870,LRP026,1018990,22.599333,90.1599167,NaN,NaN,597.0,0.22639362912400454
19271,R870,LRP026a,1018991,22.5951941,90.1578333,A,2.0,597.0,0.22639362912400454
19272,R870,LRP027,1018992,22.5910552,90.1555278,NaN,NaN,597.0,0.22639362912400454
19273,R870,LRP027a,1018993,22.5884997,90.1530556,A,3.6,597.0,0.22639362912400454
19274,R870,LRP028,1018994,22.5847219,90.1486386,NaN,NaN,597.0,0.22639362912400454
19275,R870,LRP029,1018995,22.5768882,90.1441108,NaN,NaN,597.0,0.22639362912400454
19276,R870,LRP029a,1018996,22.5734993,90.1431386,A,24.55,597.0,0.22639362912400454
19277,R870,LRP030,1018997,22.5711938,90.1377774,NaN,NaN,597.0,0.22639362912400454
19278,R870,LRP030a,1018998,22.571166,90.1376663,A,19.0,597.0,0.22639362912400454
19279,R870,LRP030b,1018999,22.5711104,90.1375552,NaN,NaN,597.0,0.22639362912400454
19280,R870,LRP030c,1019000,22.5704993,90.1359163,NaN,NaN,597.0,0.22639362912400454
19281,R870,LRP030d,1019001,22.5698327,90.1360552,A,3.6,597.0,0.22639362912400454
19282,R870,LRP030e,1019002,22.569666,90.1360552,NaN,NaN,597.0,0.22639362912400454
19283,R870,LRP031,1019003,22.5670271,90.1407497,NaN,NaN,597.0,0.22639362912400454
19284,R870,LRP031a,1019004,22.5671938,90.142333,A,3.65,597.0,0.22639362912400454
19285,R870,LRP031b,1019005,22.5666111,90.1436108,NaN,NaN,597.0,0.22639362912400454
19286,R870,LRP031c,1019006,22.5658889,90.1429719,A,3.6,597.0,0.22639362912400454
19287,R870,LRP032,1019007,22.5619444,90.1399997,NaN,NaN,597.0,0.22639362912400454
19288,R870,LRP032a,1019008,22.5602778,90.1387774,A,3.67,597.0,0.22639362912400454
19289,R870,LRP032b,1019009,22.5563889,90.134083,A,3.6,597.0,0.22639362912400454
19290,R870,LRP033,1019010,22.5557222,90.1332216,NaN,NaN,597.0,0.22639362912400454
19291,R870,LRP033a,1019011,22.5510833,90.1287216,B,7.05,597.0,0.22639362912400454
19292,R870,LRP034,1019012,22.5487774,90.1270549,NaN,NaN,597.0,0.22639362912400454
19293,R870,LRP034a,1019013,22.5481663,90.1264993,C,4.1,597.0,0.22639362912400454
19294,R870,LRP034b,1019014,22.5480274,90.1264438,NaN,NaN,597.0,0.22639362912400454
19295,R870,LRP034c,1019015,22.5461663,90.1248882,A,3.6,597.0,0.22639362912400454
19296,R870,LRP034d,1019016,22.5431941,90.1220549,A,3.6,597.0,0.22639362912400454
19297,R870,LRP035,1019017,22.5420274,90.120916,NaN,NaN,597.0,0.22639362912400454
19298,R870,LRP035a,1019018,22.5417219,90.1206104,A,13.6,597.0,0.22639362912400454
19299,R870,LRP036,1019019,22.5358886,90.1146111,NaN,NaN,597.0,0.22639362912400454
19300,R870,LRP036a,1019020,22.5283604,90.1129444,A,3.65,597.0,0.22639362912400454
19301,R870,LRP036b,1019021,22.5282493,90.1129167,NaN,NaN,597.0,0.22639362912400454
19302,R870,LRP037,1019022,22.5271382,90.1126389,NaN,NaN,597.0,0.22639362912400454
19303,R870,LRP037a,1019023,22.5234993,90.1107778,C,10.25,597.0,0.22639362912400454
19304,R870,LRP037b,1019024,22.5195271,90.1091667,A,3.6,597.0,0.22639362912400454
19305,R870,LRP038,1019025,22.5191938,90.1089444,NaN,NaN,597.0,0.22639362912400454
19306,R870,LRP038a,1019026,22.5158611,90.10725,A,24.1,597.0,0.22639362912400454
19307,R870,LRP038b,1019027,22.51575,90.1072778,NaN,NaN,597.0,0.22639362912400454
19308,R870,LRP038c,1019028,22.514,90.1065556,A,3.63,597.0,0.22639362912400454
19309,R870,LRP039,1019029,22.5113611,90.1046389,NaN,NaN,597.0,0.22639362912400454
19310,R870,LRP039a,1019030,22.5085,90.1035556,A,11.1,597.0,0.22639362912400454
19311,R870,LRP039b,1019031,22.5081944,90.1034722,NaN,NaN,597.0,0.22639362912400454
19312,R870,LRP039c,1019032,22.50625,90.1008889,A,3.65,597.0,0.22639362912400454
19313,R870,LRP039d,1019033,22.5059722,90.0998052,A,3.6,597.0,0.22639362912400454
19314,R870,LRP040,1019034,22.5054167,90.098833,NaN,NaN,597.0,0.22639362912400454
19315,R870,LRP040a,1019035,22.5047222,90.0976108,A,30.0,597.0,0.22639362912400454
19316,R870,LRP040b,1019036,22.5021667,90.0936386,A,3.6,597.0,0.22639362912400454
19317,R870,LRP041,1019037,22.5003611,90.0908608,NaN,NaN,597.0,0.22639362912400454
19318,R870,LRP041a,1019038,22.5000556,90.0903886,A,9.35,597.0,0.22639362912400454
19319,R870,LRP041b,1019039,22.4998886,90.090083,NaN,NaN,597.0,0.22639362912400454
19320,R870,LRP041c,1019040,22.4976386,90.0850552,A,3.6,597.0,0.22639362912400454
19321,R870,LRP042,1019041,22.4963608,90.0820827,NaN,NaN,597.0,0.22639362912400454
19322,R870,LRP042a,1019042,22.4962219,90.0817493,A,3.6,597.0,0.22639362912400454
19323,R870,LRP042b,1019043,22.4957219,90.0795549,A,3.6,597.0,0.22639362912400454
19324,R870,LRP042c,1019044,22.4946663,90.0768882,NaN,NaN,597.0,0.22639362912400454
19325,R870,LRP042d,1019045,22.493583,90.0741938,A,3.6,597.0,0.22639362912400454
19326,R870,LRP043,1019046,22.4932497,90.0733327,NaN,NaN,597.0,0.22639362912400454
19327,R870,LRP043a,1019047,22.4984997,90.0651389,NaN,NaN,597.0,0.22639362912400454
19328,R870,LRP044,1019048,22.486833,90.0670827,NaN,NaN,597.0,0.22639362912400454
19329,R870,LRP044a,1019049,22.4866941,90.0669716,A,3.6,597.0,0.22639362912400454
19330,R870,LRP044b,1019050,22.4844441,90.0655,NaN,NaN,137.0,0.04785190359762487
19331,R870,LRP044c,1019051,22.4942774,90.0588889,A,3.6,137.0,0.04785190359762487
19332,R870,LRP044e,1019052,22.487333,90.0592778,NaN,NaN,137.0,0.04785190359762487
19333,R870,LRP045,1019053,22.4873886,90.0584444,NaN,NaN,137.0,0.04785190359762487
19334,R870,LRP045a,1019054,22.4850552,90.0555833,A,6.83,137.0,0.04785190359762487
19335,R870,LRP046,1019055,22.4855274,90.0518889,NaN,NaN,137.0,0.04785190359762487
19336,R870,LRP046a,1019056,22.4861386,90.0487774,A,6.9,137.0,0.04785190359762487
19337,R870,LRP046b,1019057,22.4871386,90.0439997,A,2.0,137.0,0.04785190359762487
19338,R870,LRP047,1019058,22.4874719,90.0424997,NaN,NaN,137.0,0.04785190359762487
19339,R870,LRP047a,1019059,22.4878052,90.0412497,A,6.78,137.0,0.04785190359762487
19340,R870,LRP047b,1019060,22.4884441,90.0377219,A,3.6,137.0,0.04785190359762487
19341,R870,LRP048,1019061,22.4889997,90.0333049,NaN,NaN,137.0,0.04785190359762487
19342,R870,LRP048a,1019062,22.4891941,90.0291104,A,47.31,137.0,0.04785190359762487
19343,R870,LRP049,1019063,22.4896941,90.023666,NaN,NaN,137.0,0.04785190359762487
19344,R870,LRP049a,1019064,22.4887219,90.0202493,A,6.85,137.0,0.04785190359762487
19345,R870,LRP049b,1019065,22.4887219,90.0196938,NaN,NaN,137.0,0.04785190359762487
19346,R870,LRP050,1019066,22.4894997,90.0136667,NaN,NaN,137.0,0.04785190359762487
19347,R870,LRP050a,1019067,22.4896386,90.0115556,A,6.83,137.0,0.04785190359762487
19348,R870,LRP050b,1019068,22.4886663,90.0046667,A,3.67,137.0,0.04785190359762487
19349,R870,LRP051,1019069,22.4886663,90.0040833,NaN,NaN,137.0,0.04785190359762487
19350,R870,LRP051a,1019070,22.4888052,90.0026667,A,3.6,137.0,0.04785190359762487
19351,R870,LRP051b,1019071,22.4889441,90.0005278,A,3.6,137.0,0.04785190359762487
19352,R870,LRP051c,1019072,22.4891941,89.998583,A,3.6,137.0,0.04785190359762487
19353,R870,LRP051d,1019073,22.4892497,89.9961386,NaN,NaN,137.0,0.04785190359762487
19354,R870,LRP052,1019074,22.4901663,89.9945274,NaN,NaN,137.0,0.04785190359762487
19355,R870,LRP052a,1019075,22.492333,89.9920274,NaN,NaN,137.0,0.04785190359762487
19356,R870,LRP053a,1019076,22.4985552,89.9812493,NaN,NaN,137.0,0.04785190359762487
19357,R870,LRP054,1019077,22.5004167,89.9797493,NaN,NaN,137.0,0.04785190359762487
19358,R870,LRP054a,1019078,22.4665556,89.9431941,NaN,NaN,137.0,0.04785190359762487
19359,R870,LRP054a,1019078,22.4665556,89.9431941,NaN,NaN,137.0,0.04785190359762487
19360,R870,LRP055,1019079,22.5038333,89.9815271,NaN,NaN,137.0,0.04785190359762487
19361,R870,LRP055a,1019080,22.5063611,89.984083,A,2.0,137.0,0.04785190359762487
19362,R870,LRP055b,1019081,22.5064444,89.984083,NaN,NaN,137.0,0.04785190359762487
19363,R870,LRP056,1019082,22.5084722,89.9888886,NaN,NaN,137.0,0.04785190359762487
19364,R870,LRP056a,1019083,22.5118611,89.9920274,A,3.6,137.0,0.04785190359762487
19365,R870,LRP057,1019084,22.5155278,89.9942497,NaN,NaN,137.0,0.04785190359762487
19366,R870,LRP057a,1019085,22.5190827,89.9947497,A,10.15,137.0,0.04785190359762487
19367,R870,LRP057b,1019086,22.5193327,89.9948608,NaN,NaN,137.0,0.04785190359762487
19368,R870,LRP057c,1019087,22.5222493,89.9957497,A,3.6,137.0,0.04785190359762487
19369,R870,LRP058,1019088,22.5239716,89.9958608,NaN,NaN,137.0,0.04785190359762487
19370,R870,LRP059,1019089,22.5321382,89.9903886,NaN,NaN,137.0,0.04785190359762487
19371,R870,LRP059a,1019090,22.5337219,89.990083,A,29.9,137.0,0.04785190359762487
19372,R870,LRP060,1019091,22.5401941,89.9882497,NaN,NaN,137.0,0.04785190359762487
19373,R870,LRP060a,1019092,22.540833,89.9879719,A,10.12,137.0,0.04785190359762487
19374,R870,LRP060b,1019093,22.5464441,89.9836108,A,3.6,137.0,0.04785190359762487
19375,R870,LRP061,1019094,22.5473052,89.9826382,NaN,NaN,137.0,0.04785190359762487
19376,R870,LRP061a,1019095,22.5482219,89.980916,A,5.23,137.0,0.04785190359762487
19377,R870,LRP061b,1019096,22.5489997,89.9807771,NaN,NaN,137.0,0.04785190359762487
19378,R870,LRP062,1019097,22.5543056,89.9766104,NaN,NaN,137.0,0.04785190359762487
19379,R870,LRP062a,1019098,22.5562222,89.9749438,A,3.6,137.0,0.04785190359762487
19380,R870,LRP062b,1019099,22.5563056,89.9748882,NaN,NaN,137.0,0.04785190359762487
19381,R870,LRP062c,1019100,22.5574722,89.9732216,A,5.95,137.0,0.04785190359762487
19382,R870,LRP063,1019101,22.5618611,89.9722216,NaN,NaN,137.0,0.04785190359762487
19383,R870,LRP063a,1019102,22.5622222,89.9721104,A,2.0,137.0,0.04785190359762487
19384,R870,LRP063b,1019103,22.5656111,89.9713049,A,3.6,137.0,0.04785190359762487
19385,R870,LRP063c,1019104,22.5657222,89.9713049,NaN,NaN,137.0,0.04785190359762487
19386,R870,LRP064,1019105,22.568166,89.9716104,NaN,NaN,137.0,0.04785190359762487
19387,R870,LRP064a,1019106,22.5706938,89.9714993,NaN,NaN,254.0,0.10123555201275408
19388,R870,LRP064b,1019107,22.5748604,89.9725827,A,3.6,254.0,0.10123555201275408
19389,R870,LRP065,1019108,22.5770549,89.9727216,NaN,NaN,254.0,0.10123555201275408
19390,R870,LRP065a,1019109,22.5790827,89.9728882,A,3.6,254.0,0.10123555201275408
19391,R870,LRPE,1046388,22.5794993,89.972916,NaN,NaN,254.0,0.10123555201275408
19392,R880,LRPS,1008995,22.3596111,90.3184716,NaN,NaN,553.0,0.14319005696530296
19393,R880,LRP001,1019112,22.3574444,90.3182216,NaN,NaN,553.0,0.14319005696530296
19394,R880,LRP001a,1019113,22.3494441,90.3172216,A,41.0,553.0,0.14319005696530296
19395,R880,LRP002,1019114,22.3484997,90.3171104,NaN,NaN,553.0,0.14319005696530296
19396,R880,LRP002a,1019115,22.3401386,90.3174993,A,41.0,553.0,0.14319005696530296
19397,R880,LRP003,1019116,22.3397497,90.3177493,NaN,NaN,553.0,0.14319005696530296
19398,R880,LRP003a,1019117,22.3381663,90.3183049,A,41.0,553.0,0.14319005696530296
19399,R880,LRP003b,1019118,22.338083,90.3183327,NaN,NaN,553.0,0.14319005696530296
19400,R880,LRP003c,1019119,22.3364997,90.3189716,A,41.0,553.0,0.14319005696530296
19401,R880,LRP004,1019120,22.331166,90.320916,NaN,NaN,553.0,0.14319005696530296
19402,R880,LRP004a,1019121,22.328416,90.321916,A,41.0,553.0,0.14319005696530296
19403,R880,LRP005,1019122,22.3227771,90.3242493,NaN,NaN,553.0,0.14319005696530296
19404,R880,LRP006,1019123,22.3141667,90.3252771,NaN,NaN,553.0,0.14319005696530296
19405,R880,LRP006a,1019124,22.3137778,90.3252493,A,41.0,553.0,0.14319005696530296
19406,R880,LRP006b,1019125,22.3072778,90.3247493,A,41.0,553.0,0.14319005696530296
19407,R880,LRP007,1019126,22.30525,90.3245827,NaN,NaN,553.0,0.14319005696530296
19408,R880,LRP008,1019127,22.2962774,90.3248327,NaN,NaN,553.0,0.14319005696530296
19409,R880,LRP008a,1019128,22.290083,90.3253049,A,41.0,553.0,0.14319005696530296
19410,R880,LRP009,1019129,22.2872497,90.3251938,NaN,NaN,553.0,0.14319005696530296
19411,R880,LRP009a,1019130,22.2830827,90.324916,A,41.0,553.0,0.14319005696530296
19412,R880,LRP010,1019131,22.2782216,90.3247216,NaN,NaN,553.0,0.14319005696530296
19413,R880,LRP010a,1019132,22.2774993,90.3246938,A,41.0,553.0,0.14319005696530296
19414,R880,LRP010b,1019133,22.2728327,90.3244438,A,41.0,553.0,0.14319005696530296
19415,R880,LRP011,1019134,22.2692216,90.3244716,NaN,NaN,553.0,0.14319005696530296
19416,R880,LRP012,1019135,22.26025,90.3255271,NaN,NaN,553.0,0.14319005696530296
19417,R880,LRP012a,1019136,22.2578333,90.3255549,A,41.0,553.0,0.14319005696530296
19418,R880,LRP012b,1019137,22.2576667,90.3258604,NaN,NaN,553.0,0.14319005696530296
19419,R880,LRP012c,1019138,22.2547222,90.3261938,NaN,NaN,553.0,0.14319005696530296
19420,R880,LRP013,1019139,22.2515833,90.3244716,NaN,NaN,553.0,0.14319005696530296
19421,R880,LRP013a,1019140,22.251,90.3241938,A,41.0,553.0,0.14319005696530296
19422,R880,LRP013b,1019141,22.2482219,90.322666,A,41.0,553.0,0.14319005696530296
