,index,road,chainage,lrp,lat,lon,gap,type,name,model_type,length,id_jump,condition,road_name,bridge_length,road_id,road_id_sliced,geometry,id,model_type,dist
1069,35766,Z5053,10.99,LRPE,24.8418608,89.3468608,,Others,,intersection,990.0000000000002,,,Unknown,,Z5053LRPE,Z5053LRP,POINT (89.3468608 24.8418608),1005229,potential intersection,0.00019439999999804058
1070,35767,Z5054,0.0,LRPS,26.1069167,88.8567778,,Others,,intersection,,,,Unknown,,Z5054LRPS,Z5054LRP,POINT (88.8567778 26.1069167),1039339,potential intersection,8.339999999762426e-05
1071,35799,Z5054,10.582,LRPE,26.1499441,88.9201382,,Others,,intersection,15.000000000000568,,,Unknown,,Z5054LRPE,Z5054LRP,POINT (88.9201382 26.1499441),1039301,potential intersection,0.0
1072,35800,Z5055,0.0,LRPS,26.0418608,88.4222493,,Others,,intersection,,,,Unknown,,Z5055LRPS,Z5055LRP,POINT (88.4222493 26.0418608),1016553,potential intersection,0.02319883559577993
1073,35845,Z5055,21.981,LRPE,25.8591944,88.36575,,Others,,intersection,7.0000000000014495,,,Unknown,,Z5055LRPE,Z5055LRP,POINT (88.36575 25.8591944),1033884,potential intersection,0.00011110000001224307
1074,35846,Z5058,0.0,LRPS,24.2774438,89.5760549,,Others,,intersection,,,,Unknown,,Z5058LRPS,Z5058LRP,POINT (89.5760549 24.2774438),1005056,potential intersection,0.0004006599555701354
1075,35884,Z5058,16.31,LRPE,24.2931663,89.6973608,,Others,,intersection,309.99999999999875,,,Unknown,,Z5058LRPE,Z5058LRP,POINT (89.6973608 24.2931663),1037462,potential intersection,0.00010009565425045847
1076,35885,Z5059,0.0,LRPS,26.038833,88.4452774,,Others,,intersection,,,,Unknown,,Z5059LRPS,Z5059LRP,POINT (88.4452774 26.038833),1016553,potential intersection,2.7699999989749813e-05
1077,35933,Z5059,16.218,LRPE,26.1704716,88.4098611,,Others,,intersection,600.9999999999991,,,Unknown,,Z5059LRPE,Z5059LRP,POINT (88.4098611 26.1704716),1016553,potential intersection,0.1363124133009169
1078,35934,Z5060,0.0,LRPS,26.4702771,88.491333,,Others,,intersection,,,,Unknown,,Z5060LRPS,Z5060LRP,POINT (88.491333 26.4702771),1005828,potential intersection,7.855959521141122e-05
1079,35969,Z5060,17.405,LRPE,26.3305549,88.540833,,Others,,intersection,35.00000000000014,,,Unknown,,Z5060LRPE,Z5060LRP,POINT (88.540833 26.3305549),1033724,potential intersection,0.00022393231119724808
1080,35970,Z5061,0.0,LRPS,23.9181382,90.1545278,,Others,,intersection,,,,Unknown,,Z5061LRPS,Z5061LRP,POINT (90.1545278 23.9181382),1004757,potential intersection,0.00017560128131715287
1081,36051,Z5061,29.583,LRPE,24.1029722,90.0869997,,Others,,intersection,131.9999999999979,,,Unknown,,Z5061LRPE,Z5061LRP,POINT (90.0869997 24.1029722),1004620,potential intersection,0.00013889999999605607
1082,36052,Z5062,0.0,LRPS,23.9624167,90.077166,,Others,,intersection,,,,Unknown,,Z5062LRPS,Z5062LRP,POINT (90.077166 23.9624167),1035990,potential intersection,2.779999999802385e-05
1083,36065,Z5062,4.241,LRPE,23.9718327,90.038083,,Others,,intersection,51.9999999999996,,,Unknown,,Z5062LRPE,Z5062LRP,POINT (90.038083 23.9718327),1036091,potential intersection,0.004222566068163719
1084,36066,Z5063,0.0,LRPS,23.9001111,90.0386663,,Others,,intersection,,,,Unknown,,Z5063LRPS,Z5063LRP,POINT (90.0386663 23.9001111),1004804,potential intersection,0.00022403153796288715
1085,36099,Z5063,12.475,LRPE,23.994333,90.0419997,,Others,,intersection,423.00000000000006,,,Unknown,,Z5063LRPE,Z5063LRP,POINT (90.0419997 23.994333),1036091,potential intersection,0.018704761610349434
1086,36100,Z5064,0.0,LRPS,23.8494441,89.9524722,,Others,,intersection,,,,Unknown,,Z5064LRPS,Z5064LRP,POINT (89.9524722 23.8494441),1004845,potential intersection,0.00015711912677938012
1087,36170,Z5064,24.536,LRPE,23.7420274,89.9718327,,Others,,intersection,605.0000000000005,,,Unknown,,Z5064LRPE,Z5064LRP,POINT (89.9718327 23.7420274),1036153,potential intersection,0.06364237103164075
1088,36171,Z5066,0.0,LRPS,23.7952774,89.8105,,Others,,intersection,,,,Unknown,,Z5066LRPS,Z5066LRP,POINT (89.8105 23.7952774),1004921,potential intersection,0.00011462233639091636
1089,36203,Z5066,14.868,LRPE,23.7719993,89.9127778,,Others,,intersection,391.0,,,Unknown,,Z5066LRPE,Z5066LRP,POINT (89.9127778 23.7719993),1036153,potential intersection,0.0032016281561104715
1090,36204,Z5069,0.0,LRPS,23.7900274,90.3128611,,Others,,intersection,,,,Unknown,,Z5069LRPS,Z5069LRP,POINT (90.3128611 23.7900274),1004689,potential intersection,0.00018639863197717
1091,36266,Z5069,24.578,LRPE,23.6588333,90.3526944,,Others,,intersection,192.99999999999784,,,Unknown,,Z5069LRPE,Z5069LRP,POINT (90.3526944 23.6588333),1008557,potential intersection,0.0019005970882239056
1092,36267,Z5070,0.0,LRPS,23.7829716,90.3394997,,Others,,intersection,,,,Unknown,,Z5070LRPS,Z5070LRP,POINT (90.3394997 23.7829716),1004689,potential intersection,0.027739723948344678
1093,36282,Z5070,11.64,LRPE,23.7098889,90.4021667,,Others,,intersection,640.0000000000006,,,Unknown,,Z5070LRPE,Z5070LRP,POINT (90.4021667 23.7098889),1009051,potential intersection,0.009830299760430884
1094,36283,Z5072,0.0,LRPS,24.676666,89.5290271,,Others,,intersection,,,,Unknown,,Z5072LRPS,Z5072LRP,POINT (89.5290271 24.676666),1037174,potential intersection,0.0127590371306021
1095,36433,Z5072,52.17,LRPE,24.9973886,89.3719438,,Others,,intersection,230.00000000000398,,,Unknown,,Z5072LRPE,Z5072LRP,POINT (89.3719438 24.9973886),1005266,potential intersection,0.0
1096,36434,Z5074,0.0,LRPS,25.426588955555573,89.31141671111108,,Others,,intersection,,,,Unknown,,Z5074LRPS,Z5074LRP,POINT (89.31141671111108 25.426588955555573),1005371,potential intersection,0.0012318127819695218
1097,36438,Z5074,1.5,LRPE,25.4166938,89.3075,,Others,,intersection,459.99999999999994,,,Unknown,,Z5074LRPE,Z5074LRP,POINT (89.3075 25.4166938),1005371,potential intersection,0.009890020222423173
1098,36439,Z5075,0.0,LRPS,25.3913886,89.4652778,,Others,,intersection,,,,Unknown,,Z5075LRPS,Z5075LRP,POINT (89.4652778 25.3913886),1015935,potential intersection,0.08473951247971577
1099,36560,Z5075,44.15,LRPE,25.4217216,89.0796938,,Others,,intersection,49.99999999999716,,,Unknown,,Z5075LRPE,Z5075LRP,POINT (89.0796938 25.4217216),1039612,potential intersection,0.0027455564554405136
1100,36561,Z5080,0.0,LRPS,26.4888886,88.3772493,,Others,,intersection,,,,Unknown,,Z5080LRPS,Z5080LRP,POINT (88.3772493 26.4888886),1005855,potential intersection,0.0
1101,36575,Z5080,6.917,LRPE,26.5158611,88.3550278,,Others,,intersection,200.00000000000017,,,Unknown,,Z5080LRPE,Z5080LRP,POINT (88.3550278 26.5158611),1005873,potential intersection,0.00016669999999763263
1102,36576,Z5202,0.0,LRPS,24.6273604,89.2436941,,Others,,intersection,,,,Unknown,,Z5202LRPS,Z5202LRP,POINT (89.2436941 24.6273604),1005953,potential intersection,0.02771094529044791
1103,36713,Z5202,45.604,LRPE,24.9744438,89.0760271,,Others,,intersection,865.000000000002,,,Unknown,,Z5202LRPE,Z5202LRP,POINT (89.0760271 24.9744438),1038129,potential intersection,0.00012419122352156387
1104,36714,Z5207,0.0,LRPS,24.6686938,89.2756382,,Others,,intersection,,,,Unknown,,Z5207LRPS,Z5207LRP,POINT (89.2756382 24.6686938),1005949,potential intersection,2.779999999802385e-05
1105,36824,Z5207,39.336,LRPE,24.7383886,88.9595,,Others,,intersection,30.000000000001137,,,Unknown,,Z5207LRPE,Z5207LRP,POINT (88.9595 24.7383886),1015667,potential intersection,0.00011452532472256112
1106,36825,Z5209,0.0,LRPS,24.4998608,89.1429441,,Others,,intersection,,,,Unknown,,Z5209LRPS,Z5209LRP,POINT (89.1429441 24.4998608),1006005,potential intersection,0.00012419122351521315
1107,36935,Z5209,50.32,LRPE,24.2309993,89.2871663,,Others,,intersection,729.9999999999968,,,Unknown,,Z5209LRPE,Z5209LRP,POINT (89.2871663 24.2309993),1040825,potential intersection,0.00014961473857498113
1108,36936,Z5210,0.0,LRPS,24.4912219,89.1006667,,Others,,intersection,,,,Unknown,,Z5210LRPS,Z5210LRP,POINT (89.1006667 24.4912219),1006020,potential intersection,3.9244490052997204e-05
1109,36999,Z5210,34.157,LRPE,24.5514722,88.9086667,,Others,,intersection,156.99999999999648,,,Unknown,,Z5210LRPE,Z5210LRP,POINT (88.9086667 24.5514722),1040134,potential intersection,0.07009317128829588
1110,37000,Z5211,0.0,LRPS,24.4476386,89.044833,,Others,,intersection,,,,Unknown,,Z5211LRPS,Z5211LRP,POINT (89.044833 24.4476386),1006041,potential intersection,0.00011780398974569065
1111,37059,Z5211,27.96,LRPE,24.3707216,89.2384997,,Others,,intersection,60.000000000002274,,,Unknown,,Z5211LRPE,Z5211LRP,POINT (89.2384997 24.3707216),1040983,potential intersection,0.08408471677755168
1112,37060,Z5301,0.0,LRPS,26.1976108,88.5541111,,Others,,intersection,,,,Unknown,,Z5301LRPS,Z5301LRP,POINT (88.5541111 26.1976108),1005746,potential intersection,2.779999999802385e-05
1113,37069,Z5301,1.31,LRPE,26.1930274,88.5641111,,Others,,intersection,84.99999999999997,,,Unknown,,Z5301LRPE,Z5301LRP,POINT (88.5641111 26.1930274),1033963,potential intersection,0.00021692010049230854
1114,37070,Z5401,0.0,LRPS,24.4541667,89.6899997,,Others,,intersection,,,,Unknown,,Z5401LRPS,Z5401LRP,POINT (89.6899997 24.4541667),1014694,potential intersection,0.0
1115,37212,Z5401,55.204,LRPE,24.663,89.4204993,,Others,,intersection,444.0000000000026,,,Unknown,,Z5401LRPE,Z5401LRP,POINT (89.4204993 24.663),1005192,potential intersection,0.0002290506494166882
1116,37213,Z5402,0.0,LRPS,24.4524444,89.7065833,,Others,,intersection,,,,Unknown,,Z5402LRPS,Z5402LRP,POINT (89.7065833 24.4524444),1014700,potential intersection,8.781645631595208e-05
1117,37242,Z5402,11.657,LRPE,24.3578056,89.7050556,,Others,,intersection,640.0000000000006,,,Unknown,,Z5402LRPE,Z5402LRP,POINT (89.7050556 24.3578056),1037451,potential intersection,0.0
1118,37243,Z5403,0.0,LRPS,24.4299993,89.6831104,,Others,,intersection,,,,Unknown,,Z5403LRPS,Z5403LRP,POINT (89.6831104 24.4299993),1014694,potential intersection,0.025130174636280308
1119,37300,Z5403,18.551,LRPE,24.3453052,89.5614167,,Others,,intersection,137.99999999999812,,,Unknown,,Z5403LRPE,Z5403LRP,POINT (89.5614167 24.3453052),1005079,potential intersection,0.00011787472162856856
1120,37301,Z5404,0.0,LRPS,24.5405552,89.6306104,,Others,,intersection,,,,Unknown,,Z5404LRPS,Z5404LRP,POINT (89.6306104 24.5405552),1037105,potential intersection,0.00022230000000433847
1121,37342,Z5404,15.184,LRPE,24.6508611,89.5674993,,Others,,intersection,429.9999999999997,,,Unknown,,Z5404LRPE,Z5404LRP,POINT (89.5674993 24.6508611),1037162,potential intersection,0.0
1122,37343,Z5405,0.0,LRPS,24.5266104,89.6346663,,Others,,intersection,,,,Unknown,,Z5405LRPS,Z5405LRP,POINT (89.6346663 24.5266104),1037100,potential intersection,0.0
1123,37388,Z5405,21.14,LRPE,24.6591111,89.5504167,,Others,,intersection,810.0000000000023,,,Unknown,,Z5405LRPE,Z5405LRP,POINT (89.5504167 24.6591111),1037167,potential intersection,0.0
1124,37389,Z5406,0.0,LRPS,24.3940274,89.6907219,,Others,,intersection,,,,Unknown,,Z5406LRPS,Z5406LRP,POINT (89.6907219 24.3940274),1037232,potential intersection,0.0006686708886993239
1125,37423,Z5406,16.82,LRPE,24.4226382,89.5975274,,Others,,intersection,820.0000000000002,,,Unknown,,Z5406LRPE,Z5406LRP,POINT (89.5975274 24.4226382),1004643,potential intersection,0.001178450020158
1126,37424,Z5408,0.0,LRPS,24.3649444,89.6626389,,Others,,intersection,,,,Unknown,,Z5408LRPS,Z5408LRP,POINT (89.6626389 24.3649444),1037396,potential intersection,0.0
1127,37445,Z5408,7.89,LRPE,24.3186104,89.6975552,,Others,,intersection,594.9999999999998,,,Unknown,,Z5408LRPE,Z5408LRP,POINT (89.6975552 24.3186104),1037458,potential intersection,0.0
1128,37446,Z5409,0.0,LRPS,24.3923608,89.7144167,,Others,,intersection,,,,Unknown,,Z5409LRPS,Z5409LRP,POINT (89.7144167 24.3923608),1037232,potential intersection,0.02441178671764869
1129,37478,Z5409,19.63,LRPE,24.2280549,89.7022222,,Others,,intersection,99.99999999999787,,,Unknown,,Z5409LRPE,Z5409LRP,POINT (89.7022222 24.2280549),1037472,potential intersection,0.007089446613804491
1130,37479,Z5410,0.0,LRPS,24.2337497,89.6979997,,Others,,intersection,,,,Unknown,,Z5410LRPS,Z5410LRP,POINT (89.6979997 24.2337497),1037472,potential intersection,0.0
1131,37515,Z5410,16.0,LRPE,24.1733327,89.5863886,,Others,,intersection,262.9999999999999,,,Unknown,,Z5410LRPE,Z5410LRP,POINT (89.5863886 24.1733327),1005023,potential intersection,0.0
1132,37516,Z5452,0.0,LRPS,25.1017778,89.0295827,,Others,,intersection,,,,Unknown,,Z5452LRPS,Z5452LRP,POINT (89.0295827 25.1017778),1015897,potential intersection,3.9244490050480534e-05
1133,37578,Z5452,26.32,LRPE,24.9672493,88.9085556,,Others,,intersection,65.00000000000128,,,Unknown,,Z5452LRPE,Z5452LRP,POINT (88.9085556 24.9672493),1015745,potential intersection,2.7800000001576564e-05
1134,37579,Z5456,0.0,LRPS,24.9172771,88.7517778,,Others,,intersection,,,,Unknown,,Z5456LRPS,Z5456LRP,POINT (88.7517778 24.9172771),1015294,potential intersection,6.216268977007535e-05
1135,37664,Z5456,38.275,LRPE,25.0260549,88.4460274,,Others,,intersection,22.999999999996135,,,Unknown,,Z5456LRPE,Z5456LRP,POINT (88.4460274 25.0260549),1037655,potential intersection,0.05102974748515553
1136,37665,Z5463,0.0,LRPS,24.9521667,88.7469163,,Others,,intersection,,,,Unknown,,Z5463LRPS,Z5463LRP,POINT (88.7469163 24.9521667),1015302,potential intersection,8.787974737694611e-05
1137,37733,Z5463,23.575,LRPE,24.7769438,88.7054167,,Others,,intersection,259.999999999998,,,Unknown,,Z5463LRPE,Z5463LRP,POINT (88.7054167 24.7769438),1016965,potential intersection,0.0037860967235369843
1138,37734,Z5464,0.0,LRPS,25.0474997,88.7461386,,Others,,intersection,,,,Unknown,,Z5464LRPS,Z5464LRP,POINT (88.7461386 25.0474997),1015499,potential intersection,0.00010009565425242834
1139,37758,Z5464,9.71,LRPE,25.0085556,88.6663056,,Others,,intersection,10.000000000001563,,,Unknown,,Z5464LRPE,Z5464LRP,POINT (88.6663056 25.0085556),1037613,potential intersection,0.00012428069037959374
1140,37759,Z5467,0.0,LRPS,24.9063611,89.0781382,,Others,,intersection,,,,Unknown,,Z5467LRPS,Z5467LRP,POINT (89.0781382 24.9063611),1037763,potential intersection,0.02322635934450636
1141,37780,Z5467,7.985,LRPE,24.8798604,89.0049444,,Others,,intersection,175.0000000000007,,,Unknown,,Z5467LRPE,Z5467LRP,POINT (89.0049444 24.8798604),1037763,potential intersection,0.054620217451870755
1142,37781,Z5469,0.0,LRPS,24.6113333,88.9743604,,Others,,intersection,,,,Unknown,,Z5469LRPS,Z5469LRP,POINT (88.9743604 24.6113333),1042144,potential intersection,0.0
1143,37826,Z5469,23.81,LRPE,24.4990552,89.1249993,,Others,,intersection,667.9999999999993,,,Unknown,,Z5469LRPE,Z5469LRP,POINT (89.1249993 24.4990552),1006010,potential intersection,0.00017786629809847775
1144,37827,Z5471,0.0,LRPS,24.8329716,89.2687771,,Others,,intersection,,,,Unknown,,Z5471LRPS,Z5471LRP,POINT (89.2687771 24.8329716),1035749,potential intersection,0.00028992443842994296
1145,37888,Z5471,21.41,LRPE,24.7543889,89.1408608,,Others,,intersection,410.0000000000001,,,Unknown,,Z5471LRPE,Z5471LRP,POINT (89.1408608 24.7543889),1036728,potential intersection,0.1273625762139272
1146,37889,Z5472,0.0,LRPS,24.8077778,89.0467497,,Others,,intersection,,,,Unknown,,Z5472LRPS,Z5472LRP,POINT (89.0467497 24.8077778),1015205,potential intersection,0.036896867336008006
1147,37920,Z5472,12.21,LRPE,24.7797493,88.9810271,,Others,,intersection,10.000000000001563,,,Unknown,,Z5472LRPE,Z5472LRP,POINT (88.9810271 24.7797493),1015224,potential intersection,0.02686626019471531
1148,37921,Z5476,0.0,LRPS,25.4971663,89.5931108,,Others,,intersection,,,,Unknown,,Z5476LRPS,Z5476LRP,POINT (89.5931108 25.4971663),1038656,potential intersection,8.791131896103688e-05
1149,37929,Z5476,3.41,LRPE,25.5244438,89.5808327,,Others,,intersection,10.000000000000231,,,Unknown,,Z5476LRPE,Z5476LRP,POINT (89.5808327 25.5244438),1038656,potential intersection,0.02985392533955636
1150,37930,Z5501,0.0,LRPS,25.0735549,89.0318327,,Others,,intersection,,,,Unknown,,Z5501LRPS,Z5501LRP,POINT (89.0318327 25.0735549),1037523,potential intersection,0.00016670000000118534
1151,37956,Z5501,9.924,LRP011,25.0467219,89.1174716,,KmPost,,intersection,615.9999999999997,,,Unknown,,Z5501LRP011,Z5501LRP,POINT (89.1174716 25.0467219),1038105,potential intersection,0.02073243801220759
1152,37957,Z5503,0.0,LRPS,25.1024167,89.0268882,,Others,,intersection,,,,Unknown,,Z5503LRPS,Z5503LRP,POINT (89.0268882 25.1024167),1015897,potential intersection,0.0027899491124331833
1153,38019,Z5503,21.825,LRPE,25.2811938,89.0071944,,Others,,intersection,15.000000000000568,,,Unknown,,Z5503LRPE,Z5503LRP,POINT (89.0071944 25.2811938),1038017,potential intersection,0.0026980777342437093
1154,38020,Z5504,0.0,LRPS,25.0876663,89.0692771,,Others,,intersection,,,,Unknown,,Z5504LRPS,Z5504LRP,POINT (89.0692771 25.0876663),1015888,potential intersection,8.330000000000837e-05
1155,38044,Z5504,7.274,LRPE,25.1319993,89.0313882,,Others,,intersection,349.99999999999966,,,Unknown,,Z5504LRPE,Z5504LRP,POINT (89.0313882 25.1319993),1037969,potential intersection,8.330000000000837e-05
1156,38045,Z5505,0.0,LRPS,24.9499441,89.3494441,,Others,,intersection,,,,Unknown,,Z5505LRPS,Z5505LRP,POINT (89.3494441 24.9499441),1005254,potential intersection,0.00022260000000073887
1157,38069,Z5505,9.408,LRPE,25.0232771,89.3161389,,Others,,intersection,407.9999999999995,,,Unknown,,Z5505LRPE,Z5505LRP,POINT (89.3161389 25.0232771),1015819,potential intersection,0.0003344573664918915
1158,38070,Z5507,0.0,LRPS,25.0240549,89.3689993,,Others,,intersection,,,,Unknown,,Z5507LRPS,Z5507LRP,POINT (89.3689993 25.0240549),1005272,potential intersection,0.0
1159,38096,Z5507,9.63,LRPE,25.0231104,89.3161389,,Others,,intersection,212.00000000000153,,,Unknown,,Z5507LRPE,Z5507LRP,POINT (89.3161389 25.0231104),1015819,potential intersection,0.00016890352275750705
1160,38097,Z5508,0.0,LRPS,25.0384997,89.1196104,,Others,,intersection,,,,Unknown,,Z5508LRPS,Z5508LRP,POINT (89.1196104 25.0384997),1038105,potential intersection,0.013027130574689579
1161,38156,Z5508,18.245,LRPE,24.967166,89.0055278,,Others,,intersection,86.99999999999974,,,Unknown,,Z5508LRPE,Z5508LRP,POINT (89.0055278 24.967166),1037552,potential intersection,0.00016196326743711295
1162,38157,Z5509,0.0,LRPS,25.2715271,89.0134722,,Others,,intersection,,,,Unknown,,Z5509LRPS,Z5509LRP,POINT (89.0134722 25.2715271),1038009,potential intersection,0.00013886000144157267
1163,38246,Z5509,31.38,LRPE,25.0683049,89.1408608,,Others,,intersection,89.99999999999986,,,Unknown,,Z5509LRPE,Z5509LRP,POINT (89.1408608 25.0683049),1015868,potential intersection,0.0001241912235199762
1164,38247,Z5551,0.0,LRPS,25.3925552,89.5704993,,Others / KmPost,,intersection,,,,Unknown,,Z5551LRPS,Z5551LRP,POINT (89.5704993 25.3925552),1038625,potential intersection,0.00011109999999803222
1165,38272,Z5551,7.0,LRPE,25.3917497,89.6311382,,Others,,intersection,19.999999999999574,,,Unknown,,Z5551LRPE,Z5551LRP,POINT (89.6311382 25.3917497),1038625,potential intersection,0.06075533993197513
1166,38273,Z5552,0.0,LRPS,25.3308049,89.5505278,,Others,,intersection,,,,Unknown,,Z5552LRPS,Z5552LRP,POINT (89.5505278 25.3308049),1038448,potential intersection,0.00048519119942559816
1167,38342,Z5552,28.5,LRPE,25.1095833,89.5846941,,Others,,intersection,298.9999999999995,,,Unknown,,Z5552LRPE,Z5552LRP,POINT (89.5846941 25.1095833),1005290,potential intersection,0.1992832001974255
1168,38343,Z5553,0.0,LRPS,25.3294438,89.5407497,,Others,,intersection,,,,Unknown,,Z5553LRPS,Z5553LRP,POINT (89.5407497 25.3294438),1015941,potential intersection,8.330000000000837e-05
1169,38373,Z5553,11.19,LRPE,25.3943608,89.4700271,,Others,,intersection,189.9999999999995,,,Unknown,,Z5553LRPE,Z5553LRP,POINT (89.4700271 25.3943608),1015935,potential intersection,0.08418706218659815
1170,38374,Z5554,0.0,LRPS,25.3295827,89.542583,,Others,,intersection,,,,Unknown,,Z5554LRPS,Z5554LRP,POINT (89.542583 25.3295827),1015942,potential intersection,0.00010015113578965023
1171,38446,Z5554,29.46,LRPE,25.1511389,89.3895552,,Others,,intersection,1100.0000000000014,,,Unknown,,Z5554LRPE,Z5554LRP,POINT (89.3895552 25.1511389),1005293,potential intersection,0.0001145253247079129
1172,38447,Z5555,0.0,LRPS,25.3308049,89.5499163,,Others,,intersection,,,,Unknown,,Z5555LRPS,Z5555LRP,POINT (89.5499163 25.3308049),1038448,potential intersection,0.0002563576603039449
